Age,Pos.,Status,Waiver Options,Base Salary,Signing Bonus,Adj. Salary,Payroll %,Lux. Tax Salary,Team,Tm,Year,Incentives,Player,Salary
30,RF,Vet,2.0,"$18,000,000",-,"$18,000,000",9.76,18000000,SFG,San Francisco Giants,2023,,Michael Conforto,18000000
36,SS,Vet,,"$16,000,000",-,"$16,000,000",8.67,16000000,SFG,San Francisco Giants,2023,,Brandon Crawford,16000000
32,SP,Vet,,"$12,500,000",-,"$12,500,000",6.78,12500000,SFG,San Francisco Giants,2023,,Alex Wood,12500000
33,SP,Vet,,"$12,000,000",-,"$12,000,000",6.5,12000000,SFG,San Francisco Giants,2023,,Anthony DeSclafani,12000000
31,SP,Vet,,"$7,500,000","$2,500,000","$10,000,000",5.42,12500000,SFG,San Francisco Giants,2023,,Sean Manaea,10000000
33,SP,Vet,,"$7,500,000","$2,500,000","$10,000,000",5.42,12500000,SFG,San Francisco Giants,2023,,Ross Stripling,10000000
35,SP,Vet,,"$9,000,000",-,"$9,000,000",4.88,10000000,SFG,San Francisco Giants,2023,,Alex Cobb,9000000
32,RP,Vet,,"$9,000,000",-,"$9,000,000",4.88,11000000,SFG,San Francisco Giants,2023,,Taylor Rogers,9000000
31,1B,Vet,,"$6,500,000",-,"$6,500,000",3.52,5500000,SFG,San Francisco Giants,2023,,Wilmer Flores,6500000
32,CF,Arb 2 (S2),3.0,"$6,100,000",-,"$6,100,000",3.31,6100000,SFG,San Francisco Giants,2023,,Mike Yastrzemski,6100000
26,SP,Arb 1,2.0,"$4,600,000",-,"$4,600,000",2.49,4600000,SFG,San Francisco Giants,2023,,Logan Webb,4600000
30,3B,Arb 3 (S2),2.0,"$4,210,000",-,"$4,210,000",2.28,4210000,SFG,San Francisco Giants,2023,,J.D. Davis,4210000
30,LF,Arb 3 (S2),1.0,"$3,200,000",-,"$3,200,000",1.73,3200000,SFG,San Francisco Giants,2023,,Austin Slater,3200000
31,RP,Vet,,"$3,000,000",-,"$3,000,000",1.63,5750000,SFG,San Francisco Giants,2023,,Luke Jackson,3000000
30,RP,Arb 3,,"$2,800,000",-,"$2,800,000",1.52,2800000,SFG,San Francisco Giants,2023,,Jake Junis,2800000
32,RP,Arb 1,3.0,"$1,675,000",-,"$1,675,000",0.91,1675000,SFG,San Francisco Giants,2023,,Tyler Rogers,1675000
29,LF,Arb 1,0.0,"$1,375,000",-,"$1,375,000",0.75,1375000,SFG,San Francisco Giants,2023,,LaMonte Wade Jr.,1375000
33,RP,Arb 3,,"$1,150,000",-,"$1,150,000",0.62,1150000,SFG,San Francisco Giants,2023,,Scott Alexander,1150000
25,RP/CL,Pre-Arb,2.0,"$750,000",-,"$750,000",0.41,750000,SFG,San Francisco Giants,2023,,Camilo Doval,750000
25,C,Pre-Arb,3.0,"$720,000",-,"$720,000",0.39,720000,SFG,San Francisco Giants,2023,,Blake Sabol,720000
24,3B,Pre-Arb,3.0,"$720,000",-,"$561,295",0.3,561295,SFG,San Francisco Giants,2023,,Casey Schmitt,720000
24,C,,3.0,"$720,000",-,"$522,585",0.28,522585,SFG,San Francisco Giants,2023,,Patrick Bailey,720000
27,RP,Pre-Arb,3.0,"$720,000",-,"$522,585",0.28,522585,SFG,San Francisco Giants,2023,,Ryan Walker,720000
21,OF,Pre-Arb,3.0,"$720,000",-,"$421,939",0.23,421939,SFG,San Francisco Giants,2023,,Luis Matos,720000
21,SS,Pre-Arb,3.0,"$720,000",-,"$259,357",0.14,259357,SFG,San Francisco Giants,2023,,Marco Luciano,720000
34,RP,Vet,,"$8,000,000","$2,000,000","$10,000,000",4.06,8500000,SDP,San Diego Padres,2023,,Drew Pomeranz,10000000
32,SP,Vet,,"$4,000,000","$3,500,000","$7,500,000",3.04,6500000,SDP,San Diego Padres,2023,,Michael Wacha,7500000
23,SS,Pre-Arb,2.0,"$720,400",-,"$720,400",0.29,720400,SDP,San Diego Padres,2023,,Eguy Rosario,720400
27,RP,Pre-Arb,3.0,"$720,000",-,"$514,843",0.21,514843,SDP,San Diego Padres,2023,,Drew Carlton,720000
24,SP,Arb 1,2.0,"$800,000",-,"$438,702",0.18,438702,SDP,San Diego Padres,2023,,Adrian Morejon,800000
32,LF,,,"$720,000",-,"$406,455",0.16,406455,SDP,San Diego Padres,2023,,Preston Tucker,720000
26,SP,Pre-Arb,1.0,"$720,000",-,"$398,713",0.16,398713,SDP,San Diego Padres,2023,,Reiss Knehr,720000
25,RP,Pre-Arb,3.0,"$720,000",-,"$332,906",0.14,332906,SDP,San Diego Padres,2023,,Alek Jacob,720000
30,SS,Vet,,"$25,000,000","$454,545","$25,454,545",10.33,25454545,SDP,San Diego Padres,2023,,Xander Bogaerts,25454545
36,SP,Vet,,"$24,000,000","$1,000,000","$25,000,000",10.14,18000000,SDP,San Diego Padres,2023,,Yu Darvish,25000000
24,LF,Arb 3 (S2),2.0,"$23,000,000",-,"$23,000,000",9.33,23000000,SDP,San Diego Padres,2023,,Juan Soto,23000000
30,SP,Vet,,"$20,000,000",-,"$20,000,000",8.11,20000000,SDP,San Diego Padres,2023,,Joe Musgrove,20000000
30,3B,Vet,,"$13,000,000","$4,090,909","$17,090,909",6.93,31818182,SDP,San Diego Padres,2023,,Manny Machado,17090909
30,SP,Vet,,"$16,000,000","$600,000","$16,600,000",6.74,10000000,SDP,San Diego Padres,2023,,Blake Snell,16600000
29,RP/CL,Arb 4 (S2),,"$14,100,000",-,"$14,100,000",5.72,14100000,SDP,San Diego Padres,2023,,Josh Hader,14100000
32,RP,Vet,0.0,"$10,000,000",-,"$10,000,000",4.06,8666667,SDP,San Diego Padres,2023,,Nick Martinez,10000000
32,RP,Vet,,"$10,000,000",-,"$10,000,000",4.06,9200000,SDP,San Diego Padres,2023,,Robert Suarez,10000000
33,SP,Vet,,"$7,500,000",-,"$7,500,000",3.04,7500000,SDP,San Diego Padres,2023,,Seth Lugo,7500000
27,2B,Vet,2.0,"$7,000,000",-,"$7,000,000",2.84,7000000,SDP,San Diego Padres,2023,,Ha-seong Kim,7000000
37,3B,Vet,,"$3,500,000","$3,000,000","$6,500,000",2.64,6000000,SDP,San Diego Padres,2023,,Matt Carpenter,6500000
24,RF,Vet,3.0,"$7,000,000","$714,286","$6,331,570",2.57,21287478,SDP,San Diego Padres,2023,,Fernando Tatis Jr.,7714286
29,1B,Arb 1,3.0,"$4,225,000",-,"$4,225,000",1.71,4225000,SDP,San Diego Padres,2023,,Jake Cronenworth,4225000
36,RP,Vet,,"$3,500,000","$250,000","$3,750,000",1.52,3500000,SDP,San Diego Padres,2023,,Luis Garcia,3750000
26,CF,Arb 1,3.0,"$3,175,000",-,"$3,175,000",1.29,3175000,SDP,San Diego Padres,2023,,Trent Grisham,3175000
33,RP,Arb 2,2.0,"$1,850,000",-,"$1,850,000",0.75,1850000,SDP,San Diego Padres,2023,,Tim Hill,1850000
30,C,Vet,,"$1,500,000",-,"$1,419,350",0.58,1419350,SDP,San Diego Padres,2023,,Gary Sanchez,1500000
28,RP,Pre-Arb,3.0,"$726,400",-,"$726,400",0.29,726400,SDP,San Diego Padres,2023,,Steven Wilson,726400
28,RP,Pre-Arb,0.0,"$725,000",-,"$725,000",0.29,725000,SDP,San Diego Padres,2023,,Brent Honeywell,725000
24,C,Pre-Arb,1.0,"$722,700",-,"$722,700",0.29,722700,SDP,San Diego Padres,2023,,Luis Campusano,722700
27,RP,Pre-Arb,3.0,"$720,000",-,"$611,618",0.25,611618,SDP,San Diego Padres,2023,,Thomas Cosgrove,720000
29,C,Pre-Arb,2.0,"$720,000",-,"$418,068",0.17,418068,SDP,San Diego Padres,2023,,Brett Sullivan,720000
28,SS,Pre-Arb,2.0,"$720,000",-,"$344,519",0.14,344519,SDP,San Diego Padres,2023,,Matt Batten,720000
26,1B,Pre-Arb,2.0,"$720,000",-,"$332,906",0.14,332906,SDP,San Diego Padres,2023,,Alfonso Rivas,720000
26,SP,Pre-Arb,2.0,"$720,000",-,"$278,712",0.11,278712,SDP,San Diego Padres,2023,,Pedro Avila,720000
26,3B,Vet,2.0,"$10,000,000",-,"$10,000,000",13.54,8750000,PIT,Pittsburgh Pirates,2023,,Ke'Bryan Hayes,10000000
31,SP,Vet,,"$3,150,000",-,"$3,150,000",4.27,3150000,PIT,Pittsburgh Pirates,2023,,Vincent Velasquez,3150000
30,RP,Arb 3,,"$2,500,000",-,"$2,500,000",3.39,2500000,PIT,Pittsburgh Pirates,2023,,Jarlin Garcia,2500000
29,SP,Arb 1,2.0,"$2,275,000",-,"$2,275,000",3.08,2275000,PIT,Pittsburgh Pirates,2023,,JT Brubaker,2275000
23,2B,Pre-Arb,3.0,"$725,000",-,"$725,000",0.98,725000,PIT,Pittsburgh Pirates,2023,,Ji-Hwan Bae,725000
25,SP,Pre-Arb,1.0,"$725,000",-,"$725,000",0.98,725000,PIT,Pittsburgh Pirates,2023,,Max Kranick,725000
24,SS,Pre-Arb,0.0,"$720,000",-,"$720,000",0.97,720000,PIT,Pittsburgh Pirates,2023,,Oneil Cruz,720000
23,SS,Pre-Arb,1.0,"$720,000",-,"$654,194",0.89,654194,PIT,Pittsburgh Pirates,2023,,Tucupita Marcano,720000
43,SP,Vet,,"$8,000,000",-,"$8,000,000",10.83,8000000,PIT,Pittsburgh Pirates,2023,,Rich Hill,8000000
28,CF,Vet,3.0,"$6,750,000","$250,000","$7,000,000",9.48,13343750,PIT,Pittsburgh Pirates,2023,,Bryan Reynolds,7000000
30,C,Vet,,"$5,000,000",-,"$5,000,000",6.77,5000000,PIT,Pittsburgh Pirates,2023,,Austin Hedges,5000000
36,RF,Vet,,"$5,000,000",-,"$5,000,000",6.77,5000000,PIT,Pittsburgh Pirates,2023,,Andrew McCutchen,5000000
32,1B,Arb 3,,"$4,650,000",-,"$4,650,000",6.3,4650000,PIT,Pittsburgh Pirates,2023,,Ji-Man Choi,4650000
27,SP,Arb 1,1.0,"$2,437,500",-,"$2,437,500",3.3,2437500,PIT,Pittsburgh Pirates,2023,,Mitch Keller,2437500
28,RP/CL,Pre-Arb,2.0,"$745,000",-,"$745,000",1.01,745000,PIT,Pittsburgh Pirates,2023,,David Bednar,745000
30,LF,Pre-Arb,2.0,"$735,000",-,"$735,000",1.0,735000,PIT,Pittsburgh Pirates,2023,,Connor Joe,735000
25,SP,Pre-Arb,1.0,"$735,000",-,"$735,000",1.0,735000,PIT,Pittsburgh Pirates,2023,,Johan Oviedo,735000
27,RP,Pre-Arb,3.0,"$725,000",-,"$725,000",0.98,725000,PIT,Pittsburgh Pirates,2023,,Colin Holderman,725000
27,RP,Pre-Arb,2.0,"$725,000",-,"$725,000",0.98,725000,PIT,Pittsburgh Pirates,2023,,Dauri Moreta,725000
24,CF,Pre-Arb,2.0,"$725,000",-,"$725,000",0.98,725000,PIT,Pittsburgh Pirates,2023,,Jack Suwinski,725000
25,RP,Pre-Arb,3.0,"$720,000",-,"$720,000",0.97,720000,PIT,Pittsburgh Pirates,2023,,Jose Hernandez,720000
27,CF,Pre-Arb,1.0,"$720,000",-,"$518,714",0.7,518714,PIT,Pittsburgh Pirates,2023,,Joshua Palacios,720000
29,RP,Pre-Arb,1.0,"$720,000",-,"$464,520",0.63,464520,PIT,Pittsburgh Pirates,2023,,Angel Perdomo,720000
27,SP,Pre-Arb,3.0,"$720,000",-,"$421,939",0.57,421939,PIT,Pittsburgh Pirates,2023,,Osvaldo Bido,720000
25,RP,Pre-Arb,3.0,"$720,000",-,"$421,939",0.57,421939,PIT,Pittsburgh Pirates,2023,,Yerry De Los Santos,720000
24,RP,Pre-Arb,3.0,"$720,000",-,"$414,197",0.56,414197,PIT,Pittsburgh Pirates,2023,,Carmen Mlodzinski,720000
29,RP,,0.0,"$720,000",-,"$406,455",0.55,406455,PIT,Pittsburgh Pirates,2023,,Ryan Borucki,720000
23,C,Pre-Arb,3.0,"$720,000",-,"$402,584",0.55,402584,PIT,Pittsburgh Pirates,2023,,Henry Davis,720000
24,SS,Pre-Arb,3.0,"$720,000",-,"$387,100",0.52,387100,PIT,Pittsburgh Pirates,2023,,Nick Gonzales,720000
25,3B,Pre-Arb,3.0,"$720,000",-,"$367,745",0.5,367745,PIT,Pittsburgh Pirates,2023,,Jared Triolo,720000
22,SS,Pre-Arb,2.0,"$720,000",-,"$294,196",0.4,294196,PIT,Pittsburgh Pirates,2023,,Liover Peguero,720000
22,SP,Pre-Arb,3.0,"$720,000",-,"$294,196",0.4,294196,PIT,Pittsburgh Pirates,2023,,Quinn Priester,720000
23,C,Pre-Arb,3.0,"$720,000",-,"$294,196",0.4,294196,PIT,Pittsburgh Pirates,2023,,Endy Rodriguez,720000
24,SS,Pre-Arb,3.0,"$720,000",-,"$263,228",0.36,263228,PIT,Pittsburgh Pirates,2023,,Alika Williams,720000
30,1B,Arb 3,,"$12,000,000",-,"$12,000,000",4.95,12000000,PHI,Philadelphia Phillies,2023,,Rhys Hoskins,12000000
28,RP/CL,Vet,,"$3,450,000","$25,000","$3,475,000",1.43,7333333,PHI,Philadelphia Phillies,2023,,Jose Alvarado,3475000
24,CF,Pre-Arb,0.0,"$720,000",-,"$720,000",0.3,720000,PHI,Philadelphia Phillies,2023,,Cristian Pache,720000
30,RF,Vet,,"$26,000,000","$1,538,462","$27,538,462",11.37,25384615,PHI,Philadelphia Phillies,2023,,Bryce Harper,27538462
30,SS,Vet,,"$27,272,727",-,"$27,272,727",11.26,27272727,PHI,Philadelphia Phillies,2023,,Trea Turner,27272727
33,SP,Vet,,"$24,500,000",-,"$24,500,000",10.12,23600000,PHI,Philadelphia Phillies,2023,,Zack Wheeler,24500000
32,C,Vet,,"$23,875,000",-,"$23,875,000",9.86,23100000,PHI,Philadelphia Phillies,2023,,J.T. Realmuto,23875000
31,RF,Vet,,"$20,000,000",-,"$20,000,000",8.26,20000000,PHI,Philadelphia Phillies,2023,,Nick Castellanos,20000000
30,LF,Vet,,"$20,000,000",-,"$20,000,000",8.26,19750000,PHI,Philadelphia Phillies,2023,,Kyle Schwarber,20000000
30,SP,Vet,,"$18,000,000",-,"$18,000,000",7.43,18000000,PHI,Philadelphia Phillies,2023,,Taijuan Walker,18000000
30,SP,Vet,,"$16,000,000",-,"$16,000,000",6.61,11750000,PHI,Philadelphia Phillies,2023,,Aaron Nola,16000000
35,RP/CL,Vet,,"$10,000,000",-,"$10,000,000",4.13,10000000,PHI,Philadelphia Phillies,2023,,Craig Kimbrel,10000000
31,RP,Vet,,"$7,500,000",-,"$7,500,000",3.1,7500000,PHI,Philadelphia Phillies,2023,,Matthew Strahm,7500000
28,RP,Arb 1,1.0,"$3,925,000",-,"$3,925,000",1.62,3925000,PHI,Philadelphia Phillies,2023,,Gregory Soto,3925000
27,SP,Arb 1,1.0,"$2,950,000",-,"$2,950,000",1.22,2950000,PHI,Philadelphia Phillies,2023,,Ranger Suarez,2950000
28,RP,Vet,1.0,"$2,500,000",-,"$2,500,000",1.03,3625000,PHI,Philadelphia Phillies,2023,,Seranthony Dominguez,2500000
35,2B,Vet,,"$2,000,000",-,"$2,000,000",0.83,2000000,PHI,Philadelphia Phillies,2023,,Josh Harrison,2000000
30,RP,Arb 2,0.0,"$1,300,000",-,"$1,300,000",0.54,1300000,PHI,Philadelphia Phillies,2023,,Jeff Hoffman,1300000
30,LF,Arb 2,1.0,"$950,000",-,"$950,000",0.39,950000,PHI,Philadelphia Phillies,2023,,Jake Cave,950000
27,3B,Arb 1 (S2),0.0,"$950,000",-,"$950,000",0.39,950000,PHI,Philadelphia Phillies,2023,,Edmundo Sosa,950000
26,1B,Pre-Arb,2.0,"$748,000",-,"$748,000",0.31,748000,PHI,Philadelphia Phillies,2023,,Alec Bohm,748000
30,C,Pre-Arb,1.0,"$741,000",-,"$741,000",0.31,741000,PHI,Philadelphia Phillies,2023,,Garrett Stubbs,741000
25,CF,Pre-Arb,2.0,"$734,500",-,"$734,500",0.3,734500,PHI,Philadelphia Phillies,2023,,Brandon Marsh,734500
25,2B,Pre-Arb,3.0,"$734,500",-,"$734,500",0.3,734500,PHI,Philadelphia Phillies,2023,,Bryson Stott,734500
29,RP,Pre-Arb,0.0,"$723,500",-,"$723,500",0.3,723500,PHI,Philadelphia Phillies,2023,,Andrew Vasquez,723500
28,RP,Pre-Arb,2.0,"$725,500",-,"$553,942",0.23,553942,PHI,Philadelphia Phillies,2023,,Yunior Marte,725500
26,RP,Pre-Arb,0.0,"$725,000",-,"$510,638",0.21,510638,PHI,Philadelphia Phillies,2023,,Cristopher Sanchez,725000
31,RP,,0.0,"$720,000",-,"$507,101",0.21,507101,PHI,Philadelphia Phillies,2023,,Dylan Covey,720000
22,OF,Pre-Arb,3.0,"$720,000",-,"$344,519",0.14,344519,PHI,Philadelphia Phillies,2023,,Johan Rojas,720000
36,C,Vet,,"$4,500,000",-,"$4,500,000",7.44,4000000,OAK,Oakland Athletics,2023,,Manuel Pina,4500000
34,SP,Pre-Arb,0,"$3,000,000",-,"$3,000,000",4.96,3000000,OAK,Oakland Athletics,2023,,Drew Rucinski,3000000
32,C,Pre-Arb,0,"$740,000",-,"$740,000",1.22,740000,OAK,Oakland Athletics,2023,,Carlos Perez,740000
28,RP,Pre-Arb,3,"$725,000",-,"$725,000",1.2,725000,OAK,Oakland Athletics,2023,,Zach Jackson,725000
29,RP,Pre-Arb,3,"$725,000",-,"$725,000",1.2,725000,OAK,Oakland Athletics,2023,,Dany Jimenez,725000
27,1B,Pre-Arb,3,"$720,000",-,"$720,000",1.19,720000,OAK,Oakland Athletics,2023,,Ryan Noda,720000
24,CF,Pre-Arb,2,"$720,000",-,"$720,000",1.19,720000,OAK,Oakland Athletics,2023,,Esteury Ruiz,720000
27,RP,Pre-Arb,0,"$720,000",-,"$654,194",1.08,654194,OAK,Oakland Athletics,2023,,Richard Lovelady,720000
29,SP,Pre-Arb,0,"$730,000",-,"$639,775",1.06,639775,OAK,Oakland Athletics,2023,,James Kaprielian,730000
24,SP,Pre-Arb,'24,"$720,000",-,"$638,710",1.06,638710,OAK,Oakland Athletics,2023,,Mason Miller,720000
26,SS,Pre-Arb,1,"$720,000",-,"$588,392",0.97,588392,OAK,Oakland Athletics,2023,,Kevin Smith,720000
30,RP,Pre-Arb,,"$720,000",-,"$398,713",0.66,398713,OAK,Oakland Athletics,2023,,Yacksel Rios,720000
33,RP/CL,Vet,,"$6,000,000","$1,000,000","$7,000,000",11.57,7000000,OAK,Oakland Athletics,2023,,Trevor May,7000000
32,SS,Vet,,"$6,500,000",-,"$6,500,000",10.74,7250000,OAK,Oakland Athletics,2023,,Aledmys Diaz,6500000
33,3B,Vet,,"$4,500,000",-,"$4,500,000",7.44,4750000,OAK,Oakland Athletics,2023,,Jace Peterson,4500000
31,2B,Arb 3,,"$3,725,000",-,"$3,725,000",6.16,3725000,OAK,Oakland Athletics,2023,,Tony Kemp,3725000
28,OF,Arb 2,2.0,"$3,550,000",-,"$3,550,000",5.87,3550000,OAK,Oakland Athletics,2023,,Ramon Laureano,3550000
29,SP,Arb 1,0.0,"$1,900,000",-,"$1,900,000",3.14,1900000,OAK,Oakland Athletics,2023,,Paul Blackburn,1900000
30,LF,Pre-Arb,2.0,"$730,000",-,"$730,000",1.21,730000,OAK,Oakland Athletics,2023,,Seth Brown,730000
31,RP,Pre-Arb,1.0,"$725,000",-,"$725,000",1.2,725000,OAK,Oakland Athletics,2023,,Sam Moll,725000
28,LF,Pre-Arb,1.0,"$725,000",-,"$725,000",1.2,725000,OAK,Oakland Athletics,2023,,Brent Rooker,725000
25,C,Pre-Arb,3.0,"$720,000",-,"$720,000",1.19,720000,OAK,Oakland Athletics,2023,,Shea Langeliers,720000
27,SP,Pre-Arb,2.0,"$720,000",-,"$720,000",1.19,720000,OAK,Oakland Athletics,2023,,JP Sears,720000
25,SP,Pre-Arb,3.0,"$720,000",-,"$720,000",1.19,720000,OAK,Oakland Athletics,2023,,Ken Waldichuk,720000
24,RP,Pre-Arb,2.0,"$720,000",-,"$696,780",1.15,696780,OAK,Oakland Athletics,2023,,Freddy Tarnok,720000
27,RP,Pre-Arb,1.0,"$720,000",-,"$619,360",1.02,619360,OAK,Oakland Athletics,2023,,Sam Long,720000
25,OF,Pre-Arb,3.0,"$720,000",-,"$584,521",0.97,584521,OAK,Oakland Athletics,2023,,J.J. Bleday,720000
33,RP,Arb 2,0.0,"$720,000",-,"$580,650",0.96,580650,OAK,Oakland Athletics,2023,,Austin Pruitt,720000
24,SP,Pre-Arb,1.0,"$720,000",-,"$561,295",0.93,561295,OAK,Oakland Athletics,2023,,Luis Medina,720000
24,SS,Pre-Arb,2.0,"$720,000",-,"$541,940",0.9,541940,OAK,Oakland Athletics,2023,,Nick Allen,720000
28,RP,Pre-Arb,3.0,"$720,000",-,"$522,585",0.86,522585,OAK,Oakland Athletics,2023,,Lucas Erceg,720000
26,SP,Pre-Arb,3.0,"$720,000",-,"$495,488",0.82,495488,OAK,Oakland Athletics,2023,,Hogan Harris,720000
22,3B,Pre-Arb,2.0,"$720,000",-,"$487,746",0.81,487746,OAK,Oakland Athletics,2023,,Jordan Diaz,720000
25,RP,Pre-Arb,2.0,"$720,000",-,"$332,906",0.55,332906,OAK,Oakland Athletics,2023,,Angel Felipe,720000
28,OF,Pre-Arb,2.0,"$720,000",-,"$332,906",0.55,332906,OAK,Oakland Athletics,2023,,Cody Thomas,720000
23,3B,Pre-Arb,3.0,"$720,000",-,"$305,809",0.51,305809,OAK,Oakland Athletics,2023,,Zack Gelof,720000
21,C,Pre-Arb,3.0,"$720,000",-,"$305,809",0.51,305809,OAK,Oakland Athletics,2023,,Tyler Soderstrom,720000
31,RP,Pre-Arb,1.0,"$720,000",-,"$286,454",0.47,286454,OAK,Oakland Athletics,2023,,Tayler Scott,720000
37,3B,Vet,,"$21,000,000",-,"$21,000,000",7.53,25000000,NYY,New York Yankees,2023,,Josh Donaldson,21000000
30,SP,Arb 3,,"$7,500,000",-,"$7,500,000",2.69,7500000,NYY,New York Yankees,2023,,Frankie Montas,7500000
31,RP,Arb 3 (S2),2.0,"$4,100,000",-,"$4,100,000",1.47,4100000,NYY,New York Yankees,2023,,Lou Trivino,4100000
28,SP,Arb 1,2.0,"$3,200,000",-,"$3,200,000",1.15,3200000,NYY,New York Yankees,2023,,Nestor Cortes,3200000
30,C,Arb 1,1.0,"$2,360,000",-,"$2,360,000",0.85,2360000,NYY,New York Yankees,2023,,Jose Trevino,2360000
28,RP,Arb 2,1.0,"$2,262,500",-,"$2,262,500",0.81,2262500,NYY,New York Yankees,2023,,Jonathan Loaisiga,2262500
29,RP,Pre-Arb,3.0,"$742,750",-,"$742,750",0.27,742750,NYY,New York Yankees,2023,,Scott Effross,742750
25,SP,Pre-Arb,0.0,"$723,400",-,"$723,400",0.26,723400,NYY,New York Yankees,2023,,Luis Gil,723400
32,RP,,0.0,"$720,000",-,"$557,424",0.2,557424,NYY,New York Yankees,2023,,Ryan Weber,720000
31,CF,Vet,,"$40,000,000",-,"$40,000,000",14.34,40000000,NYY,New York Yankees,2023,,Aaron Judge,40000000
32,SP,Vet,,"$36,000,000",-,"$36,000,000",12.91,36000000,NYY,New York Yankees,2023,,Gerrit Cole,36000000
33,RF,Vet,,"$32,000,000",-,"$32,000,000",11.47,22000000,NYY,New York Yankees,2023,,Giancarlo Stanton,32000000
30,SP,Vet,,"$22,000,000","$833,333","$22,833,333",8.19,27000000,NYY,New York Yankees,2023,,Carlos Rodon,22833333
33,1B,Vet,,"$17,000,000",-,"$17,000,000",6.09,20000000,NYY,New York Yankees,2023,,Anthony Rizzo,17000000
34,3B,Vet,,"$15,000,000",-,"$15,000,000",5.38,15000000,NYY,New York Yankees,2023,,D.J. LeMahieu,15000000
29,SP,Vet,,"$15,000,000",-,"$15,000,000",5.38,12250000,NYY,New York Yankees,2023,,Luis Severino,15000000
26,2B,Arb 3 (S2),2,"$9,950,000",-,"$9,950,000",3.57,9950000,NYY,New York Yankees,2023,,Gleyber Torres,9950000
28,SS,Arb 3,,"$6,000,000",-,"$6,000,000",2.15,6000000,NYY,New York Yankees,2023,,Isiah Kiner-Falefa,6000000
33,RP,Vet,,"$5,750,000",-,"$5,750,000",2.06,5750000,NYY,New York Yankees,2023,,Tommy Kahnle,5750000
29,CF,Vet,,"$4,700,000","$500,000","$5,200,000",1.86,5200000,NYY,New York Yankees,2023,,Harrison Bader,5200000
31,RP,Arb 4 (S2),,"$3,350,000",-,"$3,350,000",1.2,3350000,NYY,New York Yankees,2023,,Wandy Peralta,3350000
30,RP/CL,Arb 2,0,"$3,300,000",-,"$3,300,000",1.18,3300000,NYY,New York Yankees,2023,,Clay Holmes,3300000
30,SP,Arb 2,0,"$2,600,000",-,"$2,600,000",0.93,2600000,NYY,New York Yankees,2023,,Domingo German,2600000
33,C,Arb 2,0,"$1,462,500",-,"$1,462,500",0.52,1462500,NYY,New York Yankees,2023,,Kyle Higashioka,1462500
28,RP,Arb 1,2,"$1,300,000",-,"$1,300,000",0.47,1300000,NYY,New York Yankees,2023,,Michael King,1300000
27,SP,Pre-Arb,1,"$740,475",-,"$740,475",0.27,740475,NYY,New York Yankees,2023,,Clarke Schmidt,740475
28,RP,Pre-Arb,2,"$739,900",-,"$739,900",0.27,739900,NYY,New York Yankees,2023,,Ron Marinaccio,739900
27,RP,Pre-Arb,0,"$738,700",-,"$738,700",0.26,738700,NYY,New York Yankees,2023,,Albert Abreu,738700
28,RP,Pre-Arb,1,"$720,000",-,"$720,000",0.26,720000,NYY,New York Yankees,2023,,Ian Hamilton,720000
22,SS,Pre-Arb,'23,"$720,000",-,"$720,000",0.26,720000,NYY,New York Yankees,2023,,Anthony Volpe,720000
27,1B,Pre-Arb,0,"$720,000",-,"$600,005",0.22,600005,NYY,New York Yankees,2023,,Jake Bauers,720000
33,RP,Pre-Arb,2,"$720,000",-,"$549,682",0.2,549682,NYY,New York Yankees,2023,,Nick Ramirez,720000
30,OF,,0,"$720,000",-,"$522,585",0.19,522585,NYY,New York Yankees,2023,,Greg Allen,720000
25,C,Pre-Arb,1,"$730,000",-,"$498,475",0.18,498475,NYY,New York Yankees,2023,,Ben Rortvedt,730000
28,OF,Pre-Arb,0,"$720,000",-,"$449,036",0.16,449036,NYY,New York Yankees,2023,,Billy McKinney,720000
34,RF,Vet,,"$19,500,000","$1,250,000","$20,750,000",6.0,19500000,NYM,New York Mets,2023,,Starling Marte,20750000
29,RP/CL,Vet,,"$17,250,000","$2,400,000","$14,150,000",4.09,18600000,NYM,New York Mets,2023,,Edwin Diaz,19650000
28,SS,Arb 2 (S2),1.0,"$1,600,000",-,"$1,600,000",0.46,1600000,NYM,New York Mets,2023,,Luis Guillorme,1600000
28,RP,Arb 2,1.0,"$1,600,000",-,"$1,600,000",0.46,1600000,NYM,New York Mets,2023,,Elieser Hernandez,1600000
30,OF,,0.0,"$1,400,000",-,"$1,400,000",0.41,1400000,NYM,New York Mets,2023,,Tim Locastro,1400000
30,RP,Arb 1,1.0,"$775,000",-,"$775,000",0.22,775000,NYM,New York Mets,2023,,Sam Coonrod,775000
27,RP,Pre-Arb,3.0,"$722,500",-,"$722,500",0.21,722500,NYM,New York Mets,2023,,Bryce Montes de Oca,722500
25,RP,Pre-Arb,1.0,"$720,000",-,"$646,457",0.19,646457,NYM,New York Mets,2023,,Edwin Uceta,720000
40,SP,Vet,,"$43,333,333",-,"$43,333,333",12.54,43333333,NYM,New York Mets,2023,,Justin Verlander,43333333
29,SS,Vet,,"$32,000,000","$2,100,000","$34,100,000",9.87,33800000,NYM,New York Mets,2023,,Francisco Lindor,34100000
30,CF,Vet,,"$18,250,000","$250,000","$18,500,000",5.35,20250000,NYM,New York Mets,2023,,Brandon Nimmo,18500000
